ID,Beacon_Score,Mortgage_Balance,Services,Avg_Monthly_Transactions,Has_Payroll,Has_Investment,Has_Visa,VISA_balance,Has_Deposit,Not_Mortgage_Balance,Income,Age,Gender,Sector,Tenure_In_Months,City,TermInMonths,TermToMaturity,NumberOfParties,InterestRate,Type,not mortgage lending,deposit 
10126,759,285638.21,6,13,1,0,1,1388.877696,1,115610.6,NA,53,M,Regular,317,NEW WESTMINSTER                                                                                     ,60,17,1,0.0279,FixedTFixedR,35807.25623,79803.34377
10560,797,67948.21,8,13,1,1,0,0,1,57867.44,NA,53,M,Regular,290,SURREY                                                                                              ,60,18,1,0.0284,FixedTFixedR,12786.25012,45081.18988
1357,695,1048552.47,4,13,0,0,1,1067.347778,1,400944.96,NA,52,F,Regular,65,VANCOUVER                                                                                           ,60,7,3,0.027,FixedTVariableR,128731.6591,272213.3009
1832,798,153468.5,6,13,1,0,0,0,1,50978.57,NA,52,M,Regular,131,SQUAMISH                                                                                            ,60,6,1,0.0269,FixedTFixedR,16021.20223,34957.36777
1991,766,581290.1,5,13,1,0,0,0,1,63664.95,201925.4188,52,M,Regular,193,COQUITLAM                                                                                           ,60,14,2,0.0269,FixedTFixedR,61326.2154,2338.734597
3033,782,306410.38,5,13,1,0,1,885.3494666,1,4853.12,NA,52,M,Regular,111,VANCOUVER                                                                                           ,60,17,1,0.037,FixedTVariableR,2972.894152,1880.225848
3149,799,14725.27,5,13,1,0,0,0,1,244671.05,NA,52,M,Regular,340,BURNABY                                                                                             ,12,6,2,0.0334,FixedTFixedR,173016.3747,71654.67529
5944,826,636129.26,6,13,1,0,1,0,1,73267.68,NA,52,M,Regular,196,COQUITLAM                                                                                           ,60,11,4,0.0259,FixedTFixedR,65913.79038,7353.889623
7073,811,494929.54,9,13,1,1,1,0,1,407501.98,NA,52,M,Staff,235,BURNABY                                                                                             ,60,24,1,0.0279,FixedTFixedR,361740.5025,45761.47751
7128,780,588575.02,4,13,0,1,0,0,1,48546.19,NA,52,M,Regular,36,NORTH VANCOUVER                                                                                     ,28,13,1,0.0269,FixedTFixedR,35975.86026,12570.32974
753,613,165243.74,4,13,0,0,1,1744.058465,1,16789.23,NA,50,M,Regular,163,SURREY                                                                                              ,60,5,1,0.0345,FixedTVariableR,1922.773229,14866.45677
3565,709,54061.71,4,13,0,0,1,0,1,338124.01,NA,50,M,Regular,237,ABBOTSFORD                                                                                          ,60,4,2,0.0279,FixedTFixedR,177109.0153,161014.9947
5738,767,552764.6,3,13,0,0,0,0,1,157699.91,NA,50,F,Regular,224,ABBOTSFORD                                                                                          ,60,18,2,0.0375,FixedTVariableR,114111.3102,43588.59979
10596,732,18062.97,6,13,1,0,1,0,1,159168.34,NA,50,M,Regular,319,NORTH VANCOUVER                                                                                     ,60,3,1,0.0355,FixedTVariableR,96371.35921,62796.98079
714,755,783131.89,7,13,0,1,1,1670.623295,1,240540.53,NA,49,M,Regular,287,VANCOUVER                                                                                           ,60,16,2,0.0284,FixedTFixedR,34615.56665,205924.9634
3245,683,243521.69,3,13,1,0,0,0,1,788.04,NA,49,F,Regular,167,PITT MEADOWS                                                                                        ,36,20,2,0.0309,FixedTFixedR,180.9883578,607.0516422
3782,809,86876.55,6,13,1,0,1,2397.304981,1,19139.47,NA,49,M,Regular,148,NORTH VANCOUVER                                                                                     ,60,18,2,0.0269,FixedTFixedR,18438.38497,701.0850251
7225,785,380017.66,8,13,1,1,1,2546.946384,1,8594.36,NA,49,F,Regular,373,RICHMOND                                                                                            ,24,10,1,0.0299,FixedTFixedR,7389.777927,1204.582073
8473,790,1158417.33,5,13,1,0,1,0,1,4348.47,NA,49,F,Regular,207,VANCOUVER                                                                                           ,60,10.5,2,0.0335,FixedTVariableR,3840.862581,507.6074187
1504,706,451834.68,3,13,0,0,1,669.5619563,1,6080.52,NA,48,F,Regular,47,BURNABY                                                                                             ,54,14.5,2,0.0345,FixedTVariableR,5634.337105,446.1828949
2449,692,382783.46,4,13,0,0,1,2300.877183,1,22594.11,NA,47,F,Regular,104,VICTORIA                                                                                            ,60,17.5,1,0.0279,FixedTFixedR,10729.71287,11864.39713
4512,765,607846.16,3,13,0,0,0,0,1,185219.72,NA,47,M,Regular,323,BURNABY                                                                                             ,60,8,2,0.0335,FixedTVariableR,147751.8037,37467.91628
5399,823,618547.37,5,13,1,0,1,0,1,966352.21,NA,47,M,Regular,57,NORTH VANCOUVER                                                                                     ,60,10,6,0.0269,FixedTFixedR,569240.7867,397111.4233
11391,839,127577.16,5,13,1,1,0,0,1,74739.22,NA,47,M,Regular,172,PORT COQUITLAM                                                                                      ,60,8,1,0.0279,FixedTFixedR,56371.87064,18367.34936
13027,637,384376.45,4,13,0,0,1,0,1,75060.88,156675.8529,47,M,Regular,43,NEW WESTMINSTER                                                                                     ,60,23,1,0.024,FixedTVariableR,43956.92326,31103.95674
194,690,496689.31,6,13,1,0,1,235.5424492,1,88964.49,NA,46,M,Regular,214,NORTH BAY                                                                                           ,48,23,1,0.0274,FixedTFixedR,12500.33064,76464.15936
4452,816,498647.75,7,13,1,1,1,0,1,24536.09,NA,46,M,Regular,137,VICTORIA                                                                                            ,60,5,2,0.0279,FixedTFixedR,23156.93414,1379.155862
9965,669,1566393.89,4,13,1,0,0,0,1,41889.55,NA,46,F,Regular,201,VANCOUVER                                                                                           ,60,16,2,0.04,FixedTVariableR,13897.08753,27992.46247
11813,797,339978.28,8,13,1,1,1,0,1,112338.16,NA,46,F,Regular,116,VANCOUVER                                                                                           ,60,12,1,0.0259,FixedTFixedR,20928.02941,91410.13059
1752,799,274236.88,4,13,1,0,0,0,1,151852.41,NA,45,F,Regular,198,SURREY                                                                                              ,40,14,2,0.0274,FixedTFixedR,38350.1159,113502.2941
11744,763,75133.99,3,13,0,0,0,0,1,17652.68,NA,45,F,Regular,248,SURREY                                                                                              ,60,16,2,0.0475,OpenTVariableR,12128.69805,5523.981952
1944,806,465970.48,6,13,1,0,1,31.01067064,1,20722.14,235254.1023,44,F,Regular,141,COQUITLAM                                                                                           ,24,7,2,0.0299,FixedTFixedR,12597.86543,8124.274573
2598,685,402869.37,5,13,1,0,1,575.2367123,1,51457.39,NA,44,F,Regular,395,VANCOUVER                                                                                           ,60,3,2,0.0289,FixedTFixedR,12052.90361,39404.48639
5028,829,441193.23,5,13,1,1,0,0,1,33195.13,NA,44,F,Regular,367,SURREY                                                                                              ,36,13,2,0.0284,FixedTFixedR,5314.346865,27880.78313
7083,685,734291.35,4,13,0,0,1,2414.792059,1,891698.58,NA,44,F,Regular,47,BURNABY                                                                                             ,24,14,4,0.0304,FixedTFixedR,689198.8619,202499.7181
11838,763,95663.31,4,13,0,0,1,2564.120965,1,282030.88,NA,44,F,Regular,207,NORTH VANCOUVER                                                                                     ,60,6,2,0.0269,FixedTFixedR,145666.1556,136364.7244
4277,678,630451.81,6,13,1,0,0,0,1,52050.09,NA,43,M,Regular,157,VANCOUVER                                                                                           ,60,9,4,0.0259,FixedTFixedR,32919.71857,19130.37143
6401,678,380600.76,6,13,1,0,0,0,1,11696.57,NA,43,F,Regular,205,COQUITLAM                                                                                           ,60,10,2,0.0269,FixedTFixedR,5261.924275,6434.645725
7458,754,1649943.54,4,13,1,0,0,0,1,487803.43,NA,43,F,Regular,41,BURNABY                                                                                             ,60,25,3,0.026,FixedTFixedR,417315.7078,70487.72223
12684,752,538686.43,9,13,1,1,1,0,1,373472.14,NA,43,F,Regular,133,VANCOUVER                                                                                           ,60,7,2,0.0345,FixedTVariableR,294006.6403,79465.49972
4208,754,785560.88,7,13,1,1,1,970.8810119,1,30898.15,275128.856,42,F,Regular,81,SURREY                                                                                              ,12,9,1,0.0334,FixedTFixedR,7799.908186,23098.24181
5906,680,545184.46,4,13,0,0,1,1751.035431,1,510503.03,NA,42,M,Regular,96,NORTH VANCOUVER                                                                                     ,60,16,2,0.0375,FixedTVariableR,152872.2662,357630.7638
11467,763,90260.06,5,13,1,1,0,0,1,20017.76,NA,42,M,Regular,253,VICTORIA                                                                                            ,60,10,2,0.0335,FixedTVariableR,14533.13218,5484.627816
722,799,549515.93,8,13,1,1,1,1182.206733,1,209902.35,NA,41,F,Regular,181,WEST VANCOUVER                                                                                      ,60,5,2,0.0269,FixedTFixedR,489.5494363,209412.8006
5823,758,942427.18,5,13,1,0,0,0,1,103312.38,NA,41,M,Regular,216,NORTH VANCOUVER                                                                                     ,48,24,4,0.0274,FixedTFixedR,64166.69624,39145.68376
7191,817,191796.86,4,13,0,0,1,0,1,14403.54,NA,41,M,Regular,73,VANCOUVER                                                                                           ,60,8,2,0.0279,FixedTFixedR,2583.157715,11820.38229
7196,701,145718.24,5,13,1,0,1,89.34007332,1,65668.89,NA,41,F,Regular,170,NORTH VANCOUVER                                                                                     ,60,3,2,0.0345,FixedTVariableR,58776.23988,6892.65012
13298,476,1388384.38,3,13,1,0,0,0,1,337.82,NA,41,M,Regular,40,WHITE ROCK                                                                                          ,12,5,1,0.0364,FixedTFixedR,158.0944674,179.7255326
7733,772,256739.23,5,13,0,0,1,0,1,30085.31,NA,40,F,Regular,188,VANCOUVER                                                                                           ,60,15,1,0.0385,FixedTVariableR,9220.119726,20865.19027
9857,794,55386.02,5,13,1,0,1,1904.259158,1,14359.62,NA,40,M,Regular,247,BURNABY                                                                                             ,60,9,2,0.0269,FixedTFixedR,2552.962408,11806.65759
